locus_id,population,ra,dec,n_det,num_mag_values,num_alerts,timespan_d,brightest_mag,n_distinct_ssname,frac_det_ssname,mag_minus_ssmagnr,ndethist_med,distnr_med_as,hist_span_d,stellar_cats,galaxy_cats,var_cats,tags,verdict,reason
ANT2022v7h7qi0ogl0u,state_file,1.81651,-6.80852,2,2,60,1386.1,19.52,2,1.0,0.28,1.5,3.03,693.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022f4uy2el7u94u,state_file,1.1944,2.89255,2,2,62,1388.1,17.96,2,1.0,0.47,1.5,12.13,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20225il41yfn0qf3,state_file,79.9916,24.37791,3,3,54,1404.0,17.44,3,1.0,0.37,2,13.19,798.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,3 different asteroid designations merged into one locus
ANT2022o3t1ydr62eoz,state_file,344.16789,-2.42147,3,3,119,1388.2,16.75,2,1.0,0.61,4,9.48,1388.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223zu66u0ntk70,state_file,348.23901,-2.15748,2,2,50,1396.2,19.48,2,1.0,0.33,1.5,8.13,698.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022vpiy1ubnr4j5,state_file,339.35035,-11.62751,2,2,74,1400.2,18.71,2,1.0,0.28,2.0,7.85,1024.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022yboile4juknc,state_file,306.2632,-20.44874,2,2,78,1397.2,19.32,2,1.0,0.24,1.5,3.54,699.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20222i31vz039fqv,state_file,296.85284,-21.81207,2,2,40,1374.1,17.94,2,1.0,0.24,1.5,10.02,687.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022tiimmn4dbful,state_file,65.50848,16.61299,2,2,25,1393.0,18.04,2,1.0,0.47,1.5,10.22,697.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022tlk1higu5go7,state_file,55.34144,15.90395,2,2,26,1403.0,18.96,2,1.0,0.53,1.5,8.94,702.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20225sabh2o0pdpp,state_file,40.92054,16.68385,2,2,35,1390.1,19.23,2,1.0,0.51,1.5,10.11,695.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022ji6nj58bg77f,state_file,357.6201,-10.23162,2,2,46,1388.2,19.26,2,1.0,0.26,1.5,9.4,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022g2q6gd7k421y,state_file,335.71412,-7.68382,2,2,77,1392.2,19.4,2,1.0,0.17,1.5,14.04,696.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022n48jpvvysdwc,state_file,9.96093,8.65582,2,2,49,1388.1,19.13,2,1.0,0.21,2.0,8.55,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20221upwj1f3sf2h,state_file,319.54941,-18.71145,2,2,64,1398.2,18.24,2,1.0,0.22,1.5,3.5,699.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022xkt0efgp20zl,state_file,7.91129,11.95032,2,2,49,1391.2,18.07,2,1.0,0.31,1.5,1.43,696.0,allwise;gaia_dr2,,,lc_feature_extractor;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20228axu3i6rr4ff,state_file,15.23302,13.4797,2,2,41,1389.1,18.97,2,1.0,0.48,1.5,2.04,695.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022i8e1y19nkx2y,state_file,19.66501,5.58803,2,2,27,1402.1,19.13,2,1.0,0.13,2.0,1.52,1052.0,allwise;bright_guide_star_cat,,,lc_feature_extractor;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223ybfji91ueuf,state_file,23.50118,12.01195,2,2,33,1400.1,19.03,2,1.0,0.4,1.5,5.0,700.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022406h0f3t4jy9,state_file,8.61292,1.58041,2,2,34,1403.1,19.44,2,1.0,0.1,1.5,9.33,702.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022fksdkg3uy3no,state_file,24.04316,6.97632,2,2,27,1404.1,19.44,2,1.0,0.31,1.5,8.68,702.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022u2wf6661uncu,state_file,0.87883,2.32879,2,2,66,1372.2,18.42,2,1.0,0.36,1.5,7.98,686.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022adknpulzrwk8,state_file,359.20862,2.06815,2,2,65,1377.1,19.72,2,1.0,0.41,1.5,16.72,689.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022lcr3li6ac8dv,state_file,332.81986,-13.62825,2,2,58,1390.1,19.32,2,1.0,0.43,1.5,5.28,695.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20224fb21mb7lwc1,state_file,326.49994,-12.1542,2,2,156,1372.2,19.27,2,1.0,0.38,1.5,5.61,686.0,allwise,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022aov4az5dfs3q,state_file,318.62074,-18.59692,2,2,63,1405.0,17.67,2,1.0,0.1,1.5,5.76,702.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20224ydawwyjxqw2,state_file,18.22546,20.25102,2,2,51,1375.2,19.63,2,1.0,0.32,1.5,6.24,688.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022fuzorhenrz2a,state_file,325.05023,-3.46506,2,2,83,1407.1,19.22,2,1.0,0.28,1.5,7.5,704.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20227ledr85alfrx,state_file,313.71022,-22.50112,2,2,46,1395.2,17.88,2,1.0,0.33,1.5,8.44,698.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202268tpfmxnyf69,state_file,23.03065,22.5152,2,2,48,1400.1,16.09,2,1.0,0.67,1.5,1.79,700.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20225szk6nqpx0mz,state_file,329.44782,1.11817,2,2,85,1393.2,18.8,2,1.0,0.21,1.5,7.4,697.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202204lutoup1z56,state_file,12.87225,2.31977,2,2,49,1378.1,18.11,2,1.0,0.11,1.5,9.05,689.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022zxpd76ugxns8,state_file,10.29135,7.19199,2,2,47,1396.1,18.35,2,1.0,0.26,1.5,11.8,698.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20222ntejgc6tulu,state_file,348.34249,7.57162,2,2,68,1401.1,17.21,2,1.0,0.21,1.5,7.36,701.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022xyt0xx68b3mw,state_file,322.24876,-10.42747,2,2,70,1408.1,16.27,2,1.0,0.43,1.5,11.89,704.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20228d6nq0wvwmbw,state_file,354.79198,-2.96178,3,3,108,1406.2,17.39,2,1.0,0.3,2,8.88,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022lnrhrudlbj70,state_file,29.83474,18.18418,2,2,45,1398.1,19.91,2,1.0,0.17,1.5,6.0,699.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022s06uen1rpcv9,state_file,323.15409,0.45173,2,2,131,1405.1,17.71,2,1.0,0.54,1.5,10.5,703.0,sdss_stars,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022dxv3xa7gplof,state_file,48.39223,22.94947,2,2,35,1397.0,17.93,2,1.0,0.2,1.5,9.43,699.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20224g1hu60zh8ha,state_file,345.71405,-21.03748,2,2,28,1411.1,19.14,2,1.0,0.31,1.5,7.59,706.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022g42xwen5axbn,state_file,306.73417,-13.42725,3,3,130,1415.1,18.54,2,1.0,0.48,2,7.06,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223w3h4qlj5ofk,state_file,313.32837,-16.50923,2,2,60,1385.1,18.6,2,1.0,0.28,1.5,13.47,693.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20226you41r3bghl,state_file,314.26245,-20.70413,2,2,95,1388.1,18.22,2,1.0,0.39,1.5,4.36,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223x8w7n59rt69,state_file,48.52178,18.44787,2,2,61,1417.1,19.33,2,1.0,0.29,1.5,6.47,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20224s8f8ze8mgs0,state_file,340.2488,-17.54127,2,2,55,1417.2,18.91,2,1.0,0.32,1.5,4.39,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022cp1kw5yy6rac,state_file,347.07669,-3.63405,2,2,65,1400.2,18.54,2,1.0,0.4,1.5,7.48,700.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20224z2x2b00mubv,state_file,0.56074,-3.01234,2,2,66,1385.2,16.95,2,1.0,0.4,1.5,9.52,693.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20228h7q3a6jxg5r,state_file,45.83612,19.4297,2,2,36,1406.9,18.76,2,1.0,0.48,1.5,5.01,703.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20221f1rj3tadoaq,state_file,49.51832,24.35058,2,2,32,1409.0,18.04,2,1.0,0.34,1.5,8.85,704.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202275y80iu04ywj,state_file,341.79661,1.00224,2,2,123,1413.0,19.33,2,1.0,0.43,1.5,3.84,707.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022c1pqvhscliwd,state_file,321.64244,-10.88704,2,2,74,1404.1,19.25,2,1.0,0.26,1.5,3.08,702.0,,,,lc_feature_extractor;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022wu7u5ppfjr7x,state_file,329.51524,-11.14904,2,2,79,1414.0,18.35,2,1.0,0.23,1.5,9.78,707.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20226h3pt8kix84y,state_file,318.36038,-16.54941,2,2,74,1386.1,19.23,2,1.0,0.22,1.5,12.79,693.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022wq2ugmwmv3oh,state_file,291.58703,-27.63571,2,2,57,1387.2,18.34,2,1.0,0.45,1.5,5.78,694.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20226lta99qjzevr,state_file,6.01458,17.51816,2,2,59,1415.9,18.42,2,1.0,0.39,1.5,8.96,708.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022jhqt3ubpggbi,state_file,297.78975,-16.8288,2,2,71,1396.2,15.4,2,1.0,0.4,1.5,3.78,698.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20226zqpli7r8ned,state_file,322.89682,-4.98708,2,2,78,1411.1,18.4,2,1.0,0.36,1.5,12.65,706.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022q2n6gkezfa0r,state_file,314.52005,-17.79575,2,2,73,1389.1,19.64,2,1.0,0.31,1.5,12.61,695.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022anu2xy69u9uo,state_file,322.8997,-4.98539,2,2,76,1411.1,19.07,2,1.0,0.26,1.5,9.3,706.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20225gev87eot7vs,state_file,90.81969,24.00823,2,2,27,1416.0,17.99,2,1.0,0.28,1.5,7.5,708.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022vx95k8t8j0bl,state_file,20.96537,11.29971,2,2,52,1410.1,20.36,2,1.0,0.24,1.5,0.86,705.0,,,,high_flux_ratio_wrt_nn;lc_feature_extractor;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022rwgv58agt50a,state_file,24.30396,12.51578,2,2,50,1408.1,18.74,2,1.0,0.33,1.5,7.06,704.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022lglzjt97faaa,state_file,344.67149,-13.43554,2,2,91,1404.1,18.67,2,1.0,0.17,1.5,3.72,702.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20228e93yu4fwo4a,state_file,14.86837,12.35245,2,2,59,1418.1,18.73,2,1.0,0.41,1.5,5.11,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022vftqxdqxxo5h,state_file,0.55735,3.70562,2,2,62,1419.1,18.49,2,1.0,0.26,1.5,6.54,710.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022usgog53ccj1p,state_file,341.91078,-12.06969,2,2,55,1420.0,18.82,2,1.0,0.24,1.5,13.4,710.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022mtaeqaeel49u,state_file,27.91426,2.46864,2,2,41,1420.0,18.08,2,1.0,0.23,1.5,8.61,710.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022yaw7fg9v3kex,state_file,9.82993,-0.3247,2,2,55,1409.1,19.57,2,1.0,0.26,1.5,6.16,705.0,,,,lc_feature_extractor;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022tw81cn9gge4i,state_file,39.18759,16.23887,2,2,42,1411.1,19.05,2,1.0,0.19,1.5,6.73,706.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223gqsr4gtm8cn,state_file,357.93364,-7.24721,2,2,58,1414.1,19.48,2,1.0,0.14,1.5,11.01,707.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2021flbms,state_file,72.79046,25.92128,2,2,44,2007.3,18.86,2,1.0,0.33,1.5,8.97,1004.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022lqg267z64nqj,state_file,12.21596,12.46409,2,2,126,1414.0,17.66,2,1.0,0.22,2.0,11.53,707.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022qc99euqk1llk,state_file,30.07083,4.80168,2,2,34,1418.0,19.38,2,1.0,0.19,1.5,3.57,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20226aq5jk2q3ecy,state_file,16.61107,4.81029,2,2,62,1418.0,19.46,2,1.0,0.29,1.5,7.25,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022cy07ppgrwpiw,state_file,13.28975,-3.21388,2,2,50,1399.1,18.7,2,1.0,0.34,1.5,4.75,700.0,,,,lc_feature_extractor;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022b94ehij9umzk,state_file,349.38721,-11.43855,2,2,62,1410.1,17.12,2,1.0,0.33,1.5,4.56,705.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202207rel6ho9gg1,state_file,329.95219,-16.29128,2,2,118,1414.0,18.57,2,1.0,0.33,1.5,7.91,707.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223mdof9azbga2,state_file,101.5603,28.25856,2,2,41,1412.0,18.92,2,1.0,0.25,1.5,3.98,706.0,gaia_dr2;sdss_stars,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202283qhjat5wvjb,state_file,36.23263,27.73885,2,2,56,1411.1,20.3,2,1.0,0.53,1.5,8.93,706.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20220398d07xkpub,state_file,27.13929,8.17786,3,3,103,1397.1,18.15,2,1.0,0.17,1,10.81,0.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20229v463en04fb1,state_file,17.4488,8.18842,2,2,65,1409.0,19.07,2,1.0,0.15,1.5,17.62,704.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022dhmmi2ugrupv,state_file,358.13249,4.2444,2,2,73,1396.2,18.81,2,1.0,0.57,1.5,22.91,698.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022eyrnj2qxr5gn,state_file,295.69765,-15.44203,2,2,71,1402.1,18.45,2,1.0,0.15,1.5,5.77,701.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT202257hrc70ihj4u,state_file,313.84718,2.933,2,2,83,1429.0,18.2,2,1.0,0.46,1.5,6.88,714.0,,,,lc_feature_extractor;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022o6lz50q210ib,state_file,318.2351,-13.7521,2,2,65,1417.1,18.91,2,1.0,0.26,1.5,9.78,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022t2jm75f4th7x,state_file,29.70145,5.61031,2,2,82,1418.1,18.39,2,1.0,0.19,1.5,5.34,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022ci5uy7g0vubu,state_file,47.58831,17.48604,2,2,43,1417.0,19.57,2,1.0,0.36,1.5,7.14,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20225qmxrlqqqf8u,state_file,34.60171,14.0724,2,2,44,1416.0,18.59,2,1.0,0.28,1.5,12.39,708.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT20223v6si4xygtsy,state_file,31.95049,4.76024,2,2,34,1416.0,20.19,2,1.0,0.44,1.5,4.66,708.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022l3oit7105qw5,state_file,353.42433,-2.4828,2,2,63,1423.2,19.52,2,1.0,0.34,1.5,11.03,712.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022saioyrm2nrb7,state_file,20.37258,4.41434,2,2,66,1425.0,16.96,2,1.0,0.4,1.5,14.98,712.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022gm1nsrepqlde,state_file,17.64679,4.31703,2,2,62,1420.0,17.62,2,1.0,0.37,1.5,11.17,710.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022ntlh8w3fgnwo,state_file,356.56231,1.82783,2,2,65,1418.0,17.12,2,1.0,0.27,1.5,5.31,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2022x51y21yykg1w,state_file,329.77559,-17.43001,2,2,124,1417.1,16.77,2,1.0,0.22,1.5,9.77,709.0,,,,lc_feature_extractor;refitt_newsources_snrcut;sso_candidates;sso_confirmed,SSO_BLEND,2 different asteroid designations merged into one locus
ANT2018b7ory,alerted,283.64934,-12.14995,472,472,948,2975.9,15.76,3,0.01,3.18,658.5,0.23,2305.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2018dr3mm,alerted,264.76417,-17.13354,370,370,706,2931.9,12.32,4,0.02,6.48,335,0.16,2544.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,high_amplitude_variable_star_candidate;high_flux_ratio_wrt_nn;high_snr;lc_feature_extractor;matheson_extreme_vpdf;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2018eslz4,alerted,280.42645,-0.38458,367,365,929,2942.9,15.6,2,0.01,3.83,829,0.17,2583.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;vsx,,vsx,lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2018et2h4,alerted,275.76802,-14.61899,325,325,1003,2931.0,17.43,1,0.0,2.3,374.5,0.28,2576.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source,,,lc_feature_extractor;sso_candidates,STATIONARY_UNTYPED,"fixed-position source: deep history and/or reference counterpart, no variability catalogue"
ANT2018fkrrw,alerted,293.13668,5.96131,915,915,1409,2925.0,16.49,1,0.0,3.12,818.5,0.29,2573.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,gaia_dr3_variability;vsx,lc_feature_extractor;recent_reddening;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2019erg7i,alerted,281.08738,-20.2648,538,536,968,2946.9,14.55,5,0.01,5.08,766,0.19,2599.0,2mass_psc;allwise;asassn_variable_catalog;asassn_variable_catalog_v2_20190802;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability;vsx,,asassn_variable_catalog;asassn_variable_catalog_v2_20190802;gaia_dr3_variability;vsx,high_flux_ratio_wrt_nn;high_snr;lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
ANT2019fobo2,alerted,286.64765,-19.62612,603,603,718,2934.9,16.12,5,0.01,4.31,1119,0.17,2606.0,2mass_psc;allwise;bright_guide_star_cat;gaia_dr2;gaia_dr3_gaia_source;gaia_dr3_variability,,gaia_dr3_variability,lantern_xgboost_t2.0.7_c0.95;lc_feature_extractor;sso_candidates,STATIONARY_VARIABLE_STAR,variable-star catalogue/tag + deep detection history at fixed position
